1.316078399999999965e+05,2.410000000000000000e+04,1.999900000000000000e+04,6.488000000000000000e+03,5.460906500000000108e+00,3.750000000000000000e+00,3.485860199999999964e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.215158999999999878e+02,2.281000000000000000e+03,1.291500000000000000e+04,1.890000000000000000e+03,9.711350500000000274e-02,9.900000000000000813e-03,2.651981700000000108e-01,2.000000000000000000e+00,1.000000000000000000e+01
2.161713900000000194e+03,8.517000000000000000e+03,1.853300000000000000e+04,1.110000000000000000e+03,2.538116599999999945e-01,1.000000000000000021e-02,2.252395299999999934e-01,2.000000000000000000e+00,9.000000000000000000e+00
3.574362000000000080e+03,1.451000000000000000e+03,5.954000000000000000e+03,2.351000000000000000e+03,2.463378399999999857e+00,7.294000000000000483e-01,1.834034300000000062e-01,2.000000000000000000e+00,8.000000000000000000e+00
1.509783799999999928e+03,1.277600000000000000e+04,1.110300000000000000e+04,2.831000000000000000e+03,1.181734349999999933e-01,1.290000000000000001e-02,2.680405399999999938e-01,2.000000000000000000e+00,7.000000000000000000e+00
1.058358799999999974e+03,7.007000000000000000e+03,1.000000000000000000e+04,1.934000000000000000e+03,1.510430700000000015e-01,3.500000000000000333e-02,2.565485800000000260e-01,2.000000000000000000e+00,6.000000000000000000e+00
7.079755600000000559e+05,2.765200000000000000e+04,9.998000000000000000e+03,6.139000000000000000e+03,2.560305200000000170e+01,8.398999999999999488e+01,1.587140300000000059e-01,2.000000000000000000e+00,5.000000000000000000e+00
1.969053799999999910e+03,3.418000000000000000e+03,2.818000000000000000e+03,9.020000000000000000e+02,5.760836599999999974e-01,4.000000000000000083e-02,2.804703000000000057e-01,2.000000000000000000e+00,4.000000000000000000e+00
4.424179299999999785e+04,2.964300000000000000e+04,1.002100000000000000e+04,5.614000000000000000e+03,1.492486999999999897e+00,1.489000000000000101e+00,2.189389800000000053e-01,2.000000000000000000e+00,3.000000000000000000e+00
1.316078399999999965e+05,2.410000000000000000e+04,1.999900000000000000e+04,6.488000000000000000e+03,5.460906500000000108e+00,3.750000000000000000e+00,2.184506200000000120e-01,2.000000000000000000e+00,2.000000000000000000e+00
1.856110399999999936e+04,2.587300000000000000e+04,6.401000000000000000e+03,2.540000000000000000e+03,7.173928000000000527e-01,2.278000000000000025e-01,2.931347999999999732e-01,2.000000000000000000e+00,1.000000000000000000e+00
2.590593200000000070e+04,2.259500000000000000e+04,9.508000000000000000e+03,4.294000000000000000e+03,1.146533800000000047e+00,2.853999999999999870e-01,1.407679000000000014e-01,3.000000000000000000e+00,1.000000000000000000e+01
3.574362000000000080e+03,1.451000000000000000e+03,5.954000000000000000e+03,2.351000000000000000e+03,2.463378399999999857e+00,7.294000000000000483e-01,1.560326200000000108e-01,3.000000000000000000e+00,9.000000000000000000e+00
3.296244599999999991e+03,1.065800000000000000e+04,9.999000000000000000e+03,3.329000000000000000e+03,3.092742299999999833e-01,6.254999999999999449e-02,1.870529200000000114e-01,3.000000000000000000e+00,8.000000000000000000e+00
3.690150999999999840e+03,1.195600000000000000e+04,9.860000000000000000e+03,5.166000000000000000e+03,3.086442600000000036e-01,3.849999999999999950e-02,1.937511299999999936e-01,3.000000000000000000e+00,7.000000000000000000e+00
1.316078399999999965e+05,2.410000000000000000e+04,1.999900000000000000e+04,6.488000000000000000e+03,5.460906500000000108e+00,3.750000000000000000e+00,1.531319299999999994e-01,3.000000000000000000e+00,6.000000000000000000e+00
2.161713900000000194e+03,8.517000000000000000e+03,1.853300000000000000e+04,1.110000000000000000e+03,2.538116599999999945e-01,1.000000000000000021e-02,2.506243599999999905e-01,3.000000000000000000e+00,5.000000000000000000e+00
1.115428000000000065e+04,3.483900000000000000e+04,4.599900000000000000e+04,3.614000000000000000e+03,3.201664699999999808e-01,2.299999999999999961e-03,2.320505399999999996e-01,3.000000000000000000e+00,4.000000000000000000e+00
1.104480199999999968e+04,2.110600000000000000e+04,9.999000000000000000e+03,4.701000000000000000e+03,5.233015399999999540e-01,3.450000000000000289e-02,2.367740899999999926e-01,3.000000000000000000e+00,3.000000000000000000e+00
7.079755600000000559e+05,2.765200000000000000e+04,9.998000000000000000e+03,6.139000000000000000e+03,2.560305200000000170e+01,8.398999999999999488e+01,1.823043799999999881e-01,3.000000000000000000e+00,2.000000000000000000e+00
4.424179299999999785e+04,2.964300000000000000e+04,1.002100000000000000e+04,5.614000000000000000e+03,1.492486999999999897e+00,1.489000000000000101e+00,2.097620400000000107e-01,3.000000000000000000e+00,1.000000000000000000e+00
1.525577399999999898e+03,1.181600000000000000e+04,3.197200000000000000e+04,3.682000000000000000e+03,1.291111600000000026e-01,3.000000000000000062e-03,2.867105999999999821e-01,4.000000000000000000e+00,1.000000000000000000e+01
1.509783799999999928e+03,1.277600000000000000e+04,1.110300000000000000e+04,2.831000000000000000e+03,1.181734349999999933e-01,1.290000000000000001e-02,2.748048000000000157e-01,4.000000000000000000e+00,9.000000000000000000e+00
3.690150999999999840e+03,1.195600000000000000e+04,9.860000000000000000e+03,5.166000000000000000e+03,3.086442600000000036e-01,3.849999999999999950e-02,2.245788300000000071e-01,4.000000000000000000e+00,8.000000000000000000e+00
1.969053799999999910e+03,3.418000000000000000e+03,2.818000000000000000e+03,9.020000000000000000e+02,5.760836599999999974e-01,4.000000000000000083e-02,2.614124999999999921e-01,4.000000000000000000e+00,7.000000000000000000e+00
3.574362000000000080e+03,1.451000000000000000e+03,5.954000000000000000e+03,2.351000000000000000e+03,2.463378399999999857e+00,7.294000000000000483e-01,2.225024700000000077e-01,4.000000000000000000e+00,6.000000000000000000e+00
4.424179299999999785e+04,2.964300000000000000e+04,1.002100000000000000e+04,5.614000000000000000e+03,1.492486999999999897e+00,1.489000000000000101e+00,1.937157999999999936e-01,4.000000000000000000e+00,5.000000000000000000e+00
3.296244599999999991e+03,1.065800000000000000e+04,9.999000000000000000e+03,3.329000000000000000e+03,3.092742299999999833e-01,6.254999999999999449e-02,2.682119600000000270e-01,4.000000000000000000e+00,4.000000000000000000e+00
1.856110399999999936e+04,2.587300000000000000e+04,6.401000000000000000e+03,2.540000000000000000e+03,7.173928000000000527e-01,2.278000000000000025e-01,2.531271600000000177e-01,4.000000000000000000e+00,3.000000000000000000e+00
1.316078399999999965e+05,2.410000000000000000e+04,1.999900000000000000e+04,6.488000000000000000e+03,5.460906500000000108e+00,3.750000000000000000e+00,2.215404800000000118e-01,4.000000000000000000e+00,2.000000000000000000e+00
7.079755600000000559e+05,2.765200000000000000e+04,9.998000000000000000e+03,6.139000000000000000e+03,2.560305200000000170e+01,8.398999999999999488e+01,2.280700800000000084e-01,4.000000000000000000e+00,1.000000000000000000e+00
1.305458800000000110e+02,5.360000000000000000e+02,9.440000000000000000e+02,6.730000000000000000e+02,2.435557700000000048e-01,1.100000000000000000e+01,2.188216400000000117e-01,5.000000000000000000e+00,1.000000000000000000e+01
3.690150999999999840e+03,1.195600000000000000e+04,9.860000000000000000e+03,5.166000000000000000e+03,3.086442600000000036e-01,3.849999999999999950e-02,1.933263699999999974e-01,5.000000000000000000e+00,9.000000000000000000e+00
2.161713900000000194e+03,8.517000000000000000e+03,1.853300000000000000e+04,1.110000000000000000e+03,2.538116599999999945e-01,1.000000000000000021e-02,2.359951700000000041e-01,5.000000000000000000e+00,8.000000000000000000e+00
2.590593200000000070e+04,2.259500000000000000e+04,9.508000000000000000e+03,4.294000000000000000e+03,1.146533800000000047e+00,2.853999999999999870e-01,1.720467800000000103e-01,5.000000000000000000e+00,7.000000000000000000e+00
3.296244599999999991e+03,1.065800000000000000e+04,9.999000000000000000e+03,3.329000000000000000e+03,3.092742299999999833e-01,6.254999999999999449e-02,2.030588100000000062e-01,5.000000000000000000e+00,6.000000000000000000e+00
1.856110399999999936e+04,2.587300000000000000e+04,6.401000000000000000e+03,2.540000000000000000e+03,7.173928000000000527e-01,2.278000000000000025e-01,2.246605200000000024e-01,5.000000000000000000e+00,5.000000000000000000e+00
1.104480199999999968e+04,2.110600000000000000e+04,9.999000000000000000e+03,4.701000000000000000e+03,5.233015399999999540e-01,3.450000000000000289e-02,2.499402900000000094e-01,5.000000000000000000e+00,4.000000000000000000e+00
1.316078399999999965e+05,2.410000000000000000e+04,1.999900000000000000e+04,6.488000000000000000e+03,5.460906500000000108e+00,3.750000000000000000e+00,1.975462299999999893e-01,5.000000000000000000e+00,3.000000000000000000e+00
7.079755600000000559e+05,2.765200000000000000e+04,9.998000000000000000e+03,6.139000000000000000e+03,2.560305200000000170e+01,8.398999999999999488e+01,2.129528099999999924e-01,5.000000000000000000e+00,2.000000000000000000e+00
4.424179299999999785e+04,2.964300000000000000e+04,1.002100000000000000e+04,5.614000000000000000e+03,1.492486999999999897e+00,1.489000000000000101e+00,2.285895000000000010e-01,5.000000000000000000e+00,1.000000000000000000e+00
1.305458800000000110e+02,5.360000000000000000e+02,9.440000000000000000e+02,6.730000000000000000e+02,2.435557700000000048e-01,1.100000000000000000e+01,1.870249200000000112e-01,6.000000000000000000e+00,1.000000000000000000e+01
1.969053799999999910e+03,3.418000000000000000e+03,2.818000000000000000e+03,9.020000000000000000e+02,5.760836599999999974e-01,4.000000000000000083e-02,1.663542000000000076e-01,6.000000000000000000e+00,9.000000000000000000e+00
1.525577399999999898e+03,1.181600000000000000e+04,3.197200000000000000e+04,3.682000000000000000e+03,1.291111600000000026e-01,3.000000000000000062e-03,1.858109799999999867e-01,6.000000000000000000e+00,8.000000000000000000e+00
3.296244599999999991e+03,1.065800000000000000e+04,9.999000000000000000e+03,3.329000000000000000e+03,3.092742299999999833e-01,6.254999999999999449e-02,1.526962199999999936e-01,6.000000000000000000e+00,7.000000000000000000e+00
1.104480199999999968e+04,2.110600000000000000e+04,9.999000000000000000e+03,4.701000000000000000e+03,5.233015399999999540e-01,3.450000000000000289e-02,1.571847799999999962e-01,6.000000000000000000e+00,6.000000000000000000e+00
3.690150999999999840e+03,1.195600000000000000e+04,9.860000000000000000e+03,5.166000000000000000e+03,3.086442600000000036e-01,3.849999999999999950e-02,1.715647299999999986e-01,6.000000000000000000e+00,5.000000000000000000e+00
4.424179299999999785e+04,2.964300000000000000e+04,1.002100000000000000e+04,5.614000000000000000e+03,1.492486999999999897e+00,1.489000000000000101e+00,1.540805299999999933e-01,6.000000000000000000e+00,4.000000000000000000e+00
1.856110399999999936e+04,2.587300000000000000e+04,6.401000000000000000e+03,2.540000000000000000e+03,7.173928000000000527e-01,2.278000000000000025e-01,1.779680299999999993e-01,6.000000000000000000e+00,3.000000000000000000e+00
1.316078399999999965e+05,2.410000000000000000e+04,1.999900000000000000e+04,6.488000000000000000e+03,5.460906500000000108e+00,3.750000000000000000e+00,1.875215899999999880e-01,6.000000000000000000e+00,2.000000000000000000e+00
7.079755600000000559e+05,2.765200000000000000e+04,9.998000000000000000e+03,6.139000000000000000e+03,2.560305200000000170e+01,8.398999999999999488e+01,1.860103600000000135e-01,6.000000000000000000e+00,1.000000000000000000e+00
2.590593200000000070e+04,2.259500000000000000e+04,9.508000000000000000e+03,4.294000000000000000e+03,1.146533800000000047e+00,2.853999999999999870e-01,1.329359300000000077e-01,7.000000000000000000e+00,1.000000000000000000e+01
2.215158999999999878e+02,2.281000000000000000e+03,1.291500000000000000e+04,1.890000000000000000e+03,9.711350500000000274e-02,9.900000000000000813e-03,2.711575999999999986e-01,7.000000000000000000e+00,9.000000000000000000e+00
1.058358799999999974e+03,7.007000000000000000e+03,1.000000000000000000e+04,1.934000000000000000e+03,1.510430700000000015e-01,3.500000000000000333e-02,2.130329800000000107e-01,7.000000000000000000e+00,8.000000000000000000e+00
1.969053799999999910e+03,3.418000000000000000e+03,2.818000000000000000e+03,9.020000000000000000e+02,5.760836599999999974e-01,4.000000000000000083e-02,2.128591999999999984e-01,7.000000000000000000e+00,7.000000000000000000e+00
1.305458800000000110e+02,5.360000000000000000e+02,9.440000000000000000e+02,6.730000000000000000e+02,2.435557700000000048e-01,1.100000000000000000e+01,3.190686400000000145e-01,7.000000000000000000e+00,6.000000000000000000e+00
1.316078399999999965e+05,2.410000000000000000e+04,1.999900000000000000e+04,6.488000000000000000e+03,5.460906500000000108e+00,3.750000000000000000e+00,1.428193299999999943e-01,7.000000000000000000e+00,5.000000000000000000e+00
3.690150999999999840e+03,1.195600000000000000e+04,9.860000000000000000e+03,5.166000000000000000e+03,3.086442600000000036e-01,3.849999999999999950e-02,2.631741200000000114e-01,7.000000000000000000e+00,4.000000000000000000e+00
4.424179299999999785e+04,2.964300000000000000e+04,1.002100000000000000e+04,5.614000000000000000e+03,1.492486999999999897e+00,1.489000000000000101e+00,1.880583500000000130e-01,7.000000000000000000e+00,3.000000000000000000e+00
1.856110399999999936e+04,2.587300000000000000e+04,6.401000000000000000e+03,2.540000000000000000e+03,7.173928000000000527e-01,2.278000000000000025e-01,2.587570000000000148e-01,7.000000000000000000e+00,2.000000000000000000e+00
7.079755600000000559e+05,2.765200000000000000e+04,9.998000000000000000e+03,6.139000000000000000e+03,2.560305200000000170e+01,8.398999999999999488e+01,2.079946099999999964e-01,7.000000000000000000e+00,1.000000000000000000e+00
6.465547000000000253e+02,5.036000000000000000e+03,6.654000000000000000e+03,1.997000000000000000e+03,1.283865600000000107e-01,2.500000000000000139e-02,1.898990600000000084e-01,8.000000000000000000e+00,1.000000000000000000e+01
4.424179299999999785e+04,2.964300000000000000e+04,1.002100000000000000e+04,5.614000000000000000e+03,1.492486999999999897e+00,1.489000000000000101e+00,1.164936599999999989e-01,8.000000000000000000e+00,9.000000000000000000e+00
1.525577399999999898e+03,1.181600000000000000e+04,3.197200000000000000e+04,3.682000000000000000e+03,1.291111600000000026e-01,3.000000000000000062e-03,2.012172600000000089e-01,8.000000000000000000e+00,8.000000000000000000e+00
1.740055199999999900e+02,1.904000000000000000e+03,8.467000000000000000e+03,1.968000000000000000e+03,9.138945499999999444e-02,1.119999999999999989e-02,3.484173700000000040e-01,8.000000000000000000e+00,7.000000000000000000e+00
3.296244599999999991e+03,1.065800000000000000e+04,9.999000000000000000e+03,3.329000000000000000e+03,3.092742299999999833e-01,6.254999999999999449e-02,1.608948400000000112e-01,8.000000000000000000e+00,6.000000000000000000e+00
1.305458800000000110e+02,5.360000000000000000e+02,9.440000000000000000e+02,6.730000000000000000e+02,2.435557700000000048e-01,1.100000000000000000e+01,2.555379999999999874e-01,8.000000000000000000e+00,5.000000000000000000e+00
2.161713900000000194e+03,8.517000000000000000e+03,1.853300000000000000e+04,1.110000000000000000e+03,2.538116599999999945e-01,1.000000000000000021e-02,2.093666000000000138e-01,8.000000000000000000e+00,4.000000000000000000e+00
1.058358799999999974e+03,7.007000000000000000e+03,1.000000000000000000e+04,1.934000000000000000e+03,1.510430700000000015e-01,3.500000000000000333e-02,2.068954000000000071e-01,8.000000000000000000e+00,3.000000000000000000e+00
1.316078399999999965e+05,2.410000000000000000e+04,1.999900000000000000e+04,6.488000000000000000e+03,5.460906500000000108e+00,3.750000000000000000e+00,1.475145800000000063e-01,8.000000000000000000e+00,2.000000000000000000e+00
7.079755600000000559e+05,2.765200000000000000e+04,9.998000000000000000e+03,6.139000000000000000e+03,2.560305200000000170e+01,8.398999999999999488e+01,1.971557100000000118e-01,8.000000000000000000e+00,1.000000000000000000e+00
1.115428000000000065e+04,3.483900000000000000e+04,4.599900000000000000e+04,3.614000000000000000e+03,3.201664699999999808e-01,2.299999999999999961e-03,2.205510099999999918e-01,9.000000000000000000e+00,1.000000000000000000e+01
2.161713900000000194e+03,8.517000000000000000e+03,1.853300000000000000e+04,1.110000000000000000e+03,2.538116599999999945e-01,1.000000000000000021e-02,2.482748999999999928e-01,9.000000000000000000e+00,9.000000000000000000e+00
5.413618999999999915e+02,4.075000000000000000e+03,7.539000000000000000e+03,2.789000000000000000e+03,1.328495399999999882e-01,6.429999999999999605e-02,2.454802000000000095e-01,9.000000000000000000e+00,8.000000000000000000e+00
3.296244599999999991e+03,1.065800000000000000e+04,9.999000000000000000e+03,3.329000000000000000e+03,3.092742299999999833e-01,6.254999999999999449e-02,2.068734499999999865e-01,9.000000000000000000e+00,7.000000000000000000e+00
7.079755600000000559e+05,2.765200000000000000e+04,9.998000000000000000e+03,6.139000000000000000e+03,2.560305200000000170e+01,8.398999999999999488e+01,1.537261500000000058e-01,9.000000000000000000e+00,6.000000000000000000e+00
5.480621300000000247e+02,2.271000000000000000e+03,5.825000000000000000e+03,2.086000000000000000e+03,2.413307399999999880e-01,5.000000000000000278e-02,2.571693400000000240e-01,9.000000000000000000e+00,5.000000000000000000e+00
1.856110399999999936e+04,2.587300000000000000e+04,6.401000000000000000e+03,2.540000000000000000e+03,7.173928000000000527e-01,2.278000000000000025e-01,1.968908000000000047e-01,9.000000000000000000e+00,4.000000000000000000e+00
1.058358799999999974e+03,7.007000000000000000e+03,1.000000000000000000e+04,1.934000000000000000e+03,1.510430700000000015e-01,3.500000000000000333e-02,3.334315700000000104e-01,9.000000000000000000e+00,3.000000000000000000e+00
2.462842799999999988e+05,2.071400000000000000e+04,1.944900000000000000e+04,9.749000000000000000e+03,1.188975049999999989e+01,6.150000000000000355e+00,1.777334399999999925e-01,9.000000000000000000e+00,2.000000000000000000e+00
2.590593200000000070e+04,2.259500000000000000e+04,9.508000000000000000e+03,4.294000000000000000e+03,1.146533800000000047e+00,2.853999999999999870e-01,2.715521799999999764e-01,9.000000000000000000e+00,1.000000000000000000e+00
1.058358799999999974e+03,7.007000000000000000e+03,1.000000000000000000e+04,1.934000000000000000e+03,1.510430700000000015e-01,3.500000000000000333e-02,1.822208200000000056e-01,1.000000000000000000e+01,1.000000000000000000e+01
1.115428000000000065e+04,3.483900000000000000e+04,4.599900000000000000e+04,3.614000000000000000e+03,3.201664699999999808e-01,2.299999999999999961e-03,1.870895599999999881e-01,1.000000000000000000e+01,9.000000000000000000e+00
1.525577399999999898e+03,1.181600000000000000e+04,3.197200000000000000e+04,3.682000000000000000e+03,1.291111600000000026e-01,3.000000000000000062e-03,2.242125600000000052e-01,1.000000000000000000e+01,8.000000000000000000e+00
3.296244599999999991e+03,1.065800000000000000e+04,9.999000000000000000e+03,3.329000000000000000e+03,3.092742299999999833e-01,6.254999999999999449e-02,1.767178199999999977e-01,1.000000000000000000e+01,7.000000000000000000e+00
1.856110399999999936e+04,2.587300000000000000e+04,6.401000000000000000e+03,2.540000000000000000e+03,7.173928000000000527e-01,2.278000000000000025e-01,1.653282199999999980e-01,1.000000000000000000e+01,6.000000000000000000e+00
4.424179299999999785e+04,2.964300000000000000e+04,1.002100000000000000e+04,5.614000000000000000e+03,1.492486999999999897e+00,1.489000000000000101e+00,1.523095399999999933e-01,1.000000000000000000e+01,5.000000000000000000e+00
3.690150999999999840e+03,1.195600000000000000e+04,9.860000000000000000e+03,5.166000000000000000e+03,3.086442600000000036e-01,3.849999999999999950e-02,2.180147299999999899e-01,1.000000000000000000e+01,4.000000000000000000e+00
1.104480199999999968e+04,2.110600000000000000e+04,9.999000000000000000e+03,4.701000000000000000e+03,5.233015399999999540e-01,3.450000000000000289e-02,2.426467200000000102e-01,1.000000000000000000e+01,3.000000000000000000e+00
1.316078399999999965e+05,2.410000000000000000e+04,1.999900000000000000e+04,6.488000000000000000e+03,5.460906500000000108e+00,3.750000000000000000e+00,2.126703899999999869e-01,1.000000000000000000e+01,2.000000000000000000e+00
7.079755600000000559e+05,2.765200000000000000e+04,9.998000000000000000e+03,6.139000000000000000e+03,2.560305200000000170e+01,8.398999999999999488e+01,2.446246400000000043e-01,1.000000000000000000e+01,1.000000000000000000e+00
5.480621300000000247e+02,2.271000000000000000e+03,5.825000000000000000e+03,2.086000000000000000e+03,2.413307399999999880e-01,5.000000000000000278e-02,1.762030099999999933e-01,1.100000000000000000e+01,1.000000000000000000e+01
1.696114700000000084e+03,7.587000000000000000e+03,9.992000000000000000e+03,5.359000000000000000e+03,2.235553899999999927e-01,8.000000000000000167e-03,1.828113799999999955e-01,1.100000000000000000e+01,9.000000000000000000e+00
1.104480199999999968e+04,2.110600000000000000e+04,9.999000000000000000e+03,4.701000000000000000e+03,5.233015399999999540e-01,3.450000000000000289e-02,1.538918499999999967e-01,1.100000000000000000e+01,8.000000000000000000e+00
2.462842799999999988e+05,2.071400000000000000e+04,1.944900000000000000e+04,9.749000000000000000e+03,1.188975049999999989e+01,6.150000000000000355e+00,1.212931700000000057e-01,1.100000000000000000e+01,7.000000000000000000e+00
1.115428000000000065e+04,3.483900000000000000e+04,4.599900000000000000e+04,3.614000000000000000e+03,3.201664699999999808e-01,2.299999999999999961e-03,1.820562300000000133e-01,1.100000000000000000e+01,6.000000000000000000e+00
3.574362000000000080e+03,1.451000000000000000e+03,5.954000000000000000e+03,2.351000000000000000e+03,2.463378399999999857e+00,7.294000000000000483e-01,1.526673100000000005e-01,1.100000000000000000e+01,5.000000000000000000e+00
1.509783799999999928e+03,1.277600000000000000e+04,1.110300000000000000e+04,2.831000000000000000e+03,1.181734349999999933e-01,1.290000000000000001e-02,2.158774099999999918e-01,1.100000000000000000e+01,4.000000000000000000e+00
4.424179299999999785e+04,2.964300000000000000e+04,1.002100000000000000e+04,5.614000000000000000e+03,1.492486999999999897e+00,1.489000000000000101e+00,1.821555599999999941e-01,1.100000000000000000e+01,3.000000000000000000e+00
1.316078399999999965e+05,2.410000000000000000e+04,1.999900000000000000e+04,6.488000000000000000e+03,5.460906500000000108e+00,3.750000000000000000e+00,1.972019200000000028e-01,1.100000000000000000e+01,2.000000000000000000e+00
7.079755600000000559e+05,2.765200000000000000e+04,9.998000000000000000e+03,6.139000000000000000e+03,2.560305200000000170e+01,8.398999999999999488e+01,2.393419099999999911e-01,1.100000000000000000e+01,1.000000000000000000e+00
2.822240599999999904e+04,2.512300000000000000e+04,7.239600000000000000e+04,1.097900000000000000e+04,1.123369199999999957e+00,3.000000000000000062e-03,1.905514600000000058e-01,1.200000000000000000e+01,1.000000000000000000e+01
3.296244599999999991e+03,1.065800000000000000e+04,9.999000000000000000e+03,3.329000000000000000e+03,3.092742299999999833e-01,6.254999999999999449e-02,1.892787700000000128e-01,1.200000000000000000e+01,9.000000000000000000e+00
1.525577399999999898e+03,1.181600000000000000e+04,3.197200000000000000e+04,3.682000000000000000e+03,1.291111600000000026e-01,3.000000000000000062e-03,2.515594999999999914e-01,1.200000000000000000e+01,8.000000000000000000e+00
1.058358799999999974e+03,7.007000000000000000e+03,1.000000000000000000e+04,1.934000000000000000e+03,1.510430700000000015e-01,3.500000000000000333e-02,2.395452600000000098e-01,1.200000000000000000e+01,7.000000000000000000e+00
2.590593200000000070e+04,2.259500000000000000e+04,9.508000000000000000e+03,4.294000000000000000e+03,1.146533800000000047e+00,2.853999999999999870e-01,1.840205500000000050e-01,1.200000000000000000e+01,6.000000000000000000e+00
3.574362000000000080e+03,1.451000000000000000e+03,5.954000000000000000e+03,2.351000000000000000e+03,2.463378399999999857e+00,7.294000000000000483e-01,2.081559900000000130e-01,1.200000000000000000e+01,5.000000000000000000e+00
7.079755600000000559e+05,2.765200000000000000e+04,9.998000000000000000e+03,6.139000000000000000e+03,2.560305200000000170e+01,8.398999999999999488e+01,1.778625400000000134e-01,1.200000000000000000e+01,4.000000000000000000e+00
1.856110399999999936e+04,2.587300000000000000e+04,6.401000000000000000e+03,2.540000000000000000e+03,7.173928000000000527e-01,2.278000000000000025e-01,2.336169300000000004e-01,1.200000000000000000e+01,3.000000000000000000e+00
4.424179299999999785e+04,2.964300000000000000e+04,1.002100000000000000e+04,5.614000000000000000e+03,1.492486999999999897e+00,1.489000000000000101e+00,2.043633199999999872e-01,1.200000000000000000e+01,2.000000000000000000e+00
